EventTime,Type,Open,High,Low,Close,Return,Sigma,H
2/14/19 7:01,UP,1.28676,1.28766,1.28431,1.28766,0.00055154,0.000564958,0.001694873
2/14/19 8:16,DOWN,1.28769,1.28787,1.28425,1.28454,-0.000824858,0.000582628,0.001747884
2/14/19 11:58,DOWN,1.28453,1.28479,1.28046,1.28115,-0.001060983,0.000627597,0.00188279
2/14/19 13:33,UP,1.28102,1.28405,1.2798,1.28345,0.002269901,0.000813651,0.002440952
2/14/19 14:31,DOWN,1.28339,1.28399,1.2784,1.27958,-0.001686631,0.000828197,0.00248459
2/14/19 17:29,UP,1.27946,1.28141,1.27727,1.28046,0.00065623,0.000662587,0.001987762
2/15/19 8:09,UP,1.28046,1.28233,1.2789,1.28183,0.001038118,0.000579796,0.001739389
2/15/19 8:33,DOWN,1.28172,1.28179,1.27897,1.27908,-0.001429693,0.000669888,0.002009664
2/15/19 10:17,UP,1.27918,1.283,1.27844,1.28289,0.001528969,0.000687749,0.002063247
2/15/19 13:23,DOWN,1.28278,1.28319,1.27973,1.27973,-0.000820149,0.000620868,0.001862604
2/15/19 14:21,UP,1.27972,1.28178,1.27883,1.28171,0.000663397,0.000624291,0.001872874
2/15/19 15:58,UP,1.2816,1.28479,1.28103,1.28479,0.001900949,0.000811272,0.002433816
2/15/19 18:40,UP,1.28481,1.28835,1.2845,1.28815,0.000597935,0.000700007,0.00210002
2/18/19 1:37,UP,1.28827,1.29117,1.28801,1.29082,0.00021694,0.000625635,0.001876904
2/18/19 8:28,DOWN,1.29074,1.29212,1.28927,1.28929,-0.000535035,0.000551227,0.00165368
2/18/19 9:06,UP,1.2894,1.2927,1.28915,1.29197,0.000650381,0.000596303,0.001788908
2/18/19 11:02,UP,1.29196,1.29394,1.29062,1.2934,0.000518149,0.000540183,0.001620548
2/18/19 21:22,UP,1.29357,1.29367,1.29141,1.29297,0.000108284,0.00032875,0.000986251
2/19/19 0:56,DOWN,1.29298,1.29299,1.29103,1.29135,-0.000843722,0.000359378,0.001078134
2/19/19 2:52,DOWN,1.29136,1.29159,1.28964,1.28974,-0.000465102,0.000402028,0.001206085
2/19/19 7:55,UP,1.28975,1.29148,1.28955,1.29134,0.000185871,0.00038707,0.001161211
2/19/19 11:43,DOWN,1.29145,1.29357,1.29029,1.29052,-0.000596481,0.00045372,0.001361161
2/19/19 12:48,UP,1.29052,1.29333,1.29048,1.29287,0.001160883,0.000550411,0.001651233
2/19/19 14:06,UP,1.29278,1.29595,1.29258,1.29527,6.95E-05,0.000597474,0.001792423
2/19/19 14:52,UP,1.29516,1.29817,1.29508,1.29794,0.000817012,0.000596224,0.001788672
2/19/19 15:49,UP,1.29785,1.30118,1.29766,1.30111,0.001176611,0.000630131,0.001890393
2/19/19 16:12,UP,1.30113,1.30462,1.30105,1.30444,0.00115058,0.000715328,0.002145984
2/19/19 19:28,UP,1.30433,1.30702,1.30275,1.30621,0.000222041,0.000727043,0.002181128
2/20/19 7:17,DOWN,1.3064,1.30768,1.30465,1.30499,-0.000337111,0.000554864,0.001664593
2/20/19 8:48,DOWN,1.30498,1.30584,1.30298,1.303,-0.000491054,0.000584209,0.001752626
2/20/19 11:10,DOWN,1.30299,1.30488,1.30118,1.30125,-0.001973076,0.000737136,0.002211407
2/20/19 13:16,UP,1.3012,1.30474,1.3012,1.30419,0.000375783,0.000681457,0.002044371
2/20/19 15:33,UP,1.30408,1.30676,1.30199,1.3063,0.000842428,0.000772768,0.002318303
2/20/19 18:08,UP,1.30631,1.311,1.30488,1.31029,0.001214209,0.000757532,0.002272595
2/20/19 19:06,DOWN,1.3104,1.31082,1.30615,1.30721,-0.000841133,0.000762876,0.002288628
2/21/19 0:34,DOWN,1.30736,1.30752,1.30351,1.30418,-0.000214671,0.000689147,0.00206744
2/21/19 8:11,UP,1.30418,1.30577,1.30259,1.30564,0.001264547,0.000638267,0.001914801
2/21/19 11:29,DOWN,1.30565,1.30883,1.30318,1.30393,-0.002305746,0.000768634,0.002305902
2/21/19 12:06,UP,1.3039,1.30823,1.30317,1.30758,0.001622631,0.000861923,0.002585768
